17:52:41.695 [scheduling-1] INFO  c.m.app.Services.DroneService - DRONE BATTERY CHECK AT:::: 2023/12/04 17:52
18:52:41.508 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-01, capacity - 27 %
18:52:41.508 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-02, capacity - 25 %
18:52:41.508 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-03, capacity - 100 %
18:52:41.508 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-04, capacity - 100 %
18:52:41.508 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-05, capacity - 100 %
18:52:41.508 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-06, capacity - 100 %
18:52:41.508 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-07, capacity - 50 %
18:53:41.638 [scheduling-1] INFO  c.m.app.Services.DroneService - DRONE BATTERY CHECK AT:::: 2023/12/04 18:53
18:53:41.638 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-00, capacity - 100 %
18:53:41.638 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo0089, capacity - 30 %
18:53:41.638 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-01, capacity - 27 %
18:53:41.638 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-02, capacity - 25 %
18:53:41.638 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-03, capacity - 100 %
18:53:41.638 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-04, capacity - 100 %
18:53:41.638 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-05, capacity - 100 %
18:53:41.639 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-06, capacity - 100 %
18:53:41.639 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-07, capacity - 50 %
18:54:41.513 [scheduling-1] INFO  c.m.app.Services.DroneService - DRONE BATTERY CHECK AT:::: 2023/12/04 18:54
18:54:41.513 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-00, capacity - 100 %
18:54:41.513 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo0089, capacity - 30 %
18:54:41.513 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-01, capacity - 27 %
18:54:41.513 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-02, capacity - 25 %
18:54:41.513 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-03, capacity - 100 %
18:54:41.513 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-04, capacity - 100 %
18:54:41.513 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-05, capacity - 100 %
18:54:41.513 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-06, capacity - 100 %
18:54:41.513 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-07, capacity - 50 %
18:55:41.488 [scheduling-1] INFO  c.m.app.Services.DroneService - DRONE BATTERY CHECK AT:::: 2023/12/04 18:55
18:55:41.488 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-00, capacity - 100 %
18:55:41.488 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo0089, capacity - 30 %
18:55:41.488 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-01, capacity - 27 %
18:55:41.488 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-02, capacity - 25 %
18:55:41.488 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-03, capacity - 100 %
18:55:41.488 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-04, capacity - 100 %
18:55:41.488 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-05, capacity - 100 %
18:55:41.488 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-06, capacity - 100 %
18:55:41.488 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-07, capacity - 50 %
18:56:41.507 [scheduling-1] INFO  c.m.app.Services.DroneService - DRONE BATTERY CHECK AT:::: 2023/12/04 18:56
18:56:41.507 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-00, capacity - 100 %
18:56:41.507 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo0089, capacity - 30 %
18:56:41.507 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-01, capacity - 27 %
18:56:41.507 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-02, capacity - 25 %
18:56:41.507 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-03, capacity - 100 %
18:56:41.507 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-04, capacity - 100 %
18:56:41.507 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-05, capacity - 100 %
18:56:41.507 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-06, capacity - 100 %
18:56:41.507 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-07, capacity - 50 %
18:57:41.500 [scheduling-1] INFO  c.m.app.Services.DroneService - DRONE BATTERY CHECK AT:::: 2023/12/04 18:57
18:57:41.500 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-00, capacity - 100 %
18:57:41.500 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo0089, capacity - 30 %
18:57:41.500 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-01, capacity - 27 %
18:57:41.500 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-02, capacity - 25 %
18:57:41.500 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-03, capacity - 100 %
18:57:41.500 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-04, capacity - 100 %
18:57:41.500 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-05, capacity - 100 %
18:57:41.500 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-06, capacity - 100 %
18:57:41.500 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-07, capacity - 50 %
18:58:41.491 [scheduling-1] INFO  c.m.app.Services.DroneService - DRONE BATTERY CHECK AT:::: 2023/12/04 18:58
18:58:41.491 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-00, capacity - 100 %
18:58:41.491 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo0089, capacity - 30 %
18:58:41.491 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-01, capacity - 27 %
18:58:41.491 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-02, capacity - 25 %
18:58:41.491 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-03, capacity - 100 %
18:58:41.491 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-04, capacity - 100 %
18:58:41.491 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-05, capacity - 100 %
18:58:41.491 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-06, capacity - 100 %
18:58:41.491 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-07, capacity - 50 %
18:59:41.517 [scheduling-1] INFO  c.m.app.Services.DroneService - DRONE BATTERY CHECK AT:::: 2023/12/04 18:59
18:59:41.517 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-00, capacity - 100 %
18:59:41.517 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo0089, capacity - 30 %
18:59:41.517 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-01, capacity - 27 %
18:59:41.517 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-02, capacity - 25 %
18:59:41.517 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-03, capacity - 100 %
18:59:41.517 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-04, capacity - 100 %
18:59:41.517 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-05, capacity - 100 %
18:59:41.517 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-06, capacity - 100 %
18:59:41.517 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-07, capacity - 50 %
19:00:41.680 [scheduling-1] INFO  c.m.app.Services.DroneService - DRONE BATTERY CHECK AT:::: 2023/12/04 19:00
19:00:41.680 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-00, capacity - 100 %
19:00:41.680 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo0089, capacity - 30 %
19:00:41.680 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-01, capacity - 27 %
19:00:41.680 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-02, capacity - 25 %
19:00:41.680 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-03, capacity - 100 %
19:00:41.680 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-04, capacity - 100 %
19:00:41.680 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-05, capacity - 100 %
19:00:41.680 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-06, capacity - 100 %
19:00:41.680 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-07, capacity - 50 %
19:01:41.483 [scheduling-1] INFO  c.m.app.Services.DroneService - DRONE BATTERY CHECK AT:::: 2023/12/04 19:01
19:01:41.483 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-00, capacity - 100 %
19:01:41.483 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo0089, capacity - 30 %
19:01:41.483 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-01, capacity - 27 %
19:01:41.483 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-02, capacity - 25 %
19:01:41.483 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-03, capacity - 100 %
19:01:41.483 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-04, capacity - 100 %
19:01:41.483 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-05, capacity - 100 %
19:01:41.483 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-06, capacity - 100 %
19:01:41.483 [scheduling-1] INFO  c.m.app.Services.DroneService - Battery Event for Drone with serial number - 7823Uhjdo00-07, capacity - 50 %
